event_date,event_time,event_timestamp,space_id,occupancy,arrival_date,arrival_time
2025-03-08,2025-03-08 21:57:24.000000,1741471044000,79ddbd2d-ce1d-4a98-a642-99e87065f900,unoccupied,2025-03-08,2025-03-08 22:14:09.189000
2025-03-08,2025-03-08 22:12:14.000000,1741471934000,e4413f03-32b6-43dc-add6-92a8e8cccb9c,unoccupied,2025-03-08,2025-03-08 22:20:02.237000
2025-03-08,2025-03-08 22:14:21.000000,1741472061000,82d22bfb-f023-413f-a7c3-7cc24aa78a3a,unoccupied,2025-03-08,2025-03-08 22:25:01.410000
2025-03-08,2025-03-08 22:02:07.000000,1741471327000,414196b9-6a92-4b1a-b2d6-059f0d6408ba,unoccupied,2025-03-08,2025-03-08 22:25:01.410000
2025-03-08,2025-03-08 22:00:28.000000,1741471228000,9b481cb3-8a21-46e2-9fea-7d81e0775e7e,unoccupied,2025-03-08,2025-03-08 22:25:01.441000
2025-03-08,2025-03-08 22:01:28.000000,1741471288000,9bccd5a0-982b-4e92-95c2-d9b0ff2deb6e,unoccupied,2025-03-08,2025-03-08 22:25:05.832000
2025-03-08,2025-03-08 22:12:46.000000,1741471966000,6f111039-20e0-4af6-a410-72f3bef78d6e,unoccupied,2025-03-08,2025-03-08 22:25:06.410000
2025-03-08,2025-03-08 22:07:38.000000,1741471658000,8445bccd-5c70-48c6-b889-8209f407c4db,unoccupied,2025-03-08,2025-03-08 22:28:12.036000
2025-03-08,2025-03-08 22:03:06.000000,1741471386000,fd32a4cd-9687-4c48-a6c8-536865a4eafb,unoccupied,2025-03-08,2025-03-08 22:28:12.786000
2025-03-08,2025-03-08 22:05:28.000000,1741471528000,24d1fccd-bafe-43a5-9473-5cbff03879b5,unoccupied,2025-03-08,2025-03-08 22:28:12.786000
2025-03-08,2025-03-08 22:09:37.000000,1741471777000,b933c534-3f83-4142-bc78-080848b9625c,unoccupied,2025-03-08,2025-03-08 22:28:12.989000
2025-03-08,2025-03-08 22:10:55.000000,1741471855000,9d17ba27-afd2-4194-8ce0-85f94e79200d,unoccupied,2025-03-08,2025-03-08 22:34:01.240000
2025-03-08,2025-03-08 22:13:02.000000,1741471982000,95a578f1-b83b-44b5-8dcd-912726804178,unoccupied,2025-03-08,2025-03-08 22:34:01.755000
2025-03-08,2025-03-08 22:09:31.000000,1741471771000,08a27159-f72b-4664-a7aa-f3c40f50f8f9,unoccupied,2025-03-08,2025-03-08 22:34:01.834000
2025-03-08,2025-03-08 22:12:21.000000,1741471941000,0c9010e7-6657-4748-befa-c60d7c834503,unoccupied,2025-03-08,2025-03-08 22:34:03.818000
2025-03-08,2025-03-08 22:10:33.000000,1741471833000,99e41847-ae43-452a-afeb-ce8f009b3806,unoccupied,2025-03-08,2025-03-08 22:34:03.818000
2025-03-08,2025-03-08 22:14:13.000000,1741472053000,bbc7e562-5356-47d7-bb83-1427c8cb9092,unoccupied,2025-03-08,2025-03-08 22:34:07.709000
2025-03-08,2025-03-08 22:10:13.000000,1741471813000,07b0074e-550e-4e62-8e7d-e588ecf5f724,unoccupied,2025-03-08,2025-03-08 22:34:07.709000
2025-03-08,2025-03-08 22:15:39.000000,1741472139000,1fec504a-d587-4063-9fcf-3631909f0dd2,unoccupied,2025-03-08,2025-03-08 22:37:05.068000
2025-03-08,2025-03-08 22:20:03.000000,1741472403000,2a937c01-714a-41a9-bc56-c34aa1715c0d,unoccupied,2025-03-08,2025-03-08 22:38:08.725000
2025-03-08,2025-03-08 22:17:25.000000,1741472245000,068214c5-0f2e-41ea-8c72-7f3aa8e24181,unoccupied,2025-03-08,2025-03-08 22:38:12.272000
2025-03-08,2025-03-08 22:15:01.000000,1741472101000,ee82f6b7-a864-4a6f-b93f-027d9b0308a7,unoccupied,2025-03-08,2025-03-08 22:38:12.350000
2025-03-08,2025-03-08 22:20:03.000000,1741472403000,04f6cb1f-5954-4d30-9696-16fd48e06b6e,unoccupied,2025-03-08,2025-03-08 22:38:12.412000
2025-03-08,2025-03-08 22:19:54.000000,1741472394000,ab42d9b8-7196-477d-be80-4ec4185dd813,unoccupied,2025-03-08,2025-03-08 22:47:05.867000
2025-03-08,2025-03-08 22:25:47.000000,1741472747000,c3b7e1af-4d3d-49d3-8e0f-2968777243fa,unoccupied,2025-03-08,2025-03-08 22:54:02.306000
2025-03-08,2025-03-08 22:41:37.000000,1741473697000,52b56fe5-fa1c-4fe4-a8e1-aa7e95c2366f,unoccupied,2025-03-08,2025-03-08 22:57:04.322000
2025-03-08,2025-03-08 22:27:17.000000,1741472837000,005dbd50-65b3-4287-ae7e-63cb4bc34161,unoccupied,2025-03-08,2025-03-08 23:02:08.979000
2025-03-08,2025-03-08 22:56:56.000000,1741474616000,f491250e-5739-40f9-b12f-76a557093fbb,unoccupied,2025-03-08,2025-03-08 23:12:03.356000
2025-03-08,2025-03-08 22:45:29.000000,1741473929000,ca21ea03-5162-496c-a579-b2319cfe452b,unoccupied,2025-03-08,2025-03-08 23:12:03.387000
2025-03-08,2025-03-08 22:57:24.000000,1741474644000,0dd14012-f98d-4370-b00d-7d7a8d5d5018,unoccupied,2025-03-08,2025-03-08 23:14:01.559000
2025-03-08,2025-03-08 22:57:06.000000,1741474626000,68efd5bc-299b-4be2-b8ca-5cbe6d15efde,unoccupied,2025-03-08,2025-03-08 23:14:04.825000
2025-03-08,2025-03-08 23:12:34.000000,1741475554000,8a664205-d15c-4041-9cae-37a83c9ede62,unoccupied,2025-03-08,2025-03-08 23:14:08.512000
2025-03-08,2025-03-08 22:57:23.000000,1741474643000,79ddbd2d-ce1d-4a98-a642-99e87065f900,unoccupied,2025-03-08,2025-03-08 23:14:10.715000
2025-03-08,2025-03-08 23:05:45.000000,1741475145000,983eefa4-eb50-4950-82a7-f4c2630f906b,unoccupied,2025-03-08,2025-03-08 23:14:10.840000
2025-03-08,2025-03-08 23:02:24.000000,1741474944000,964f93a0-3dc1-42c1-9b54-fa2a7622587a,unoccupied,2025-03-08,2025-03-08 23:14:10.887000
2025-03-08,2025-03-08 22:46:23.000000,1741473983000,0ab5fa1e-4c79-447a-be12-19dbc1e0970a,unoccupied,2025-03-08,2025-03-08 23:14:10.950000
2025-03-08,2025-03-08 23:12:05.000000,1741475525000,e4413f03-32b6-43dc-add6-92a8e8cccb9c,unoccupied,2025-03-08,2025-03-08 23:20:09.545000
2025-03-08,2025-03-08 23:01:57.000000,1741474917000,414196b9-6a92-4b1a-b2d6-059f0d6408ba,unoccupied,2025-03-08,2025-03-08 23:25:01.920000
2025-03-08,2025-03-08 23:01:13.000000,1741474873000,9bccd5a0-982b-4e92-95c2-d9b0ff2deb6e,unoccupied,2025-03-08,2025-03-08 23:25:01.952000
2025-03-08,2025-03-08 23:00:12.000000,1741474812000,9b481cb3-8a21-46e2-9fea-7d81e0775e7e,unoccupied,2025-03-08,2025-03-08 23:25:03.827000
2025-03-08,2025-03-08 23:14:13.000000,1741475653000,82d22bfb-f023-413f-a7c3-7cc24aa78a3a,unoccupied,2025-03-08,2025-03-08 23:25:03.874000
2025-03-08,2025-03-08 23:12:32.000000,1741475552000,6f111039-20e0-4af6-a410-72f3bef78d6e,unoccupied,2025-03-08,2025-03-08 23:25:06.702000
2025-03-08,2025-03-08 23:05:13.000000,1741475113000,24d1fccd-bafe-43a5-9473-5cbff03879b5,unoccupied,2025-03-08,2025-03-08 23:29:00.390000
2025-03-08,2025-03-08 23:07:31.000000,1741475251000,8445bccd-5c70-48c6-b889-8209f407c4db,unoccupied,2025-03-08,2025-03-08 23:29:00.421000
2025-03-08,2025-03-08 23:09:37.000000,1741475377000,b933c534-3f83-4142-bc78-080848b9625c,unoccupied,2025-03-08,2025-03-08 23:29:00.437000
2025-03-08,2025-03-08 23:02:50.000000,1741474970000,fd32a4cd-9687-4c48-a6c8-536865a4eafb,unoccupied,2025-03-08,2025-03-08 23:29:05.015000
2025-03-08,2025-03-08 23:10:55.000000,1741475455000,9d17ba27-afd2-4194-8ce0-85f94e79200d,unoccupied,2025-03-08,2025-03-08 23:34:03.594000
2025-03-08,2025-03-08 23:10:34.000000,1741475434000,99e41847-ae43-452a-afeb-ce8f009b3806,unoccupied,2025-03-08,2025-03-08 23:34:05.469000
2025-03-08,2025-03-08 23:10:13.000000,1741475413000,07b0074e-550e-4e62-8e7d-e588ecf5f724,unoccupied,2025-03-08,2025-03-08 23:34:05.516000
2025-03-08,2025-03-08 23:12:09.000000,1741475529000,0c9010e7-6657-4748-befa-c60d7c834503,unoccupied,2025-03-08,2025-03-08 23:34:05.594000
2025-03-08,2025-03-08 23:14:19.000000,1741475659000,bbc7e562-5356-47d7-bb83-1427c8cb9092,unoccupied,2025-03-08,2025-03-08 23:34:05.610000
2025-03-08,2025-03-08 23:12:57.000000,1741475577000,95a578f1-b83b-44b5-8dcd-912726804178,unoccupied,2025-03-08,2025-03-08 23:34:08.703000
2025-03-08,2025-03-08 23:09:30.000000,1741475370000,08a27159-f72b-4664-a7aa-f3c40f50f8f9,unoccupied,2025-03-08,2025-03-08 23:34:08.719000
2025-03-08,2025-03-08 23:15:39.000000,1741475739000,1fec504a-d587-4063-9fcf-3631909f0dd2,unoccupied,2025-03-08,2025-03-08 23:37:05.048000
2025-03-08,2025-03-08 23:17:25.000000,1741475845000,068214c5-0f2e-41ea-8c72-7f3aa8e24181,unoccupied,2025-03-08,2025-03-08 23:39:00.673000
2025-03-08,2025-03-08 23:20:03.000000,1741476003000,04f6cb1f-5954-4d30-9696-16fd48e06b6e,unoccupied,2025-03-08,2025-03-08 23:39:02.063000
2025-03-08,2025-03-08 23:20:03.000000,1741476003000,2a937c01-714a-41a9-bc56-c34aa1715c0d,unoccupied,2025-03-08,2025-03-08 23:39:02.126000
2025-03-08,2025-03-08 23:14:53.000000,1741475693000,ee82f6b7-a864-4a6f-b93f-027d9b0308a7,unoccupied,2025-03-08,2025-03-08 23:39:05.423000
2025-03-08,2025-03-08 23:19:47.000000,1741475987000,ab42d9b8-7196-477d-be80-4ec4185dd813,unoccupied,2025-03-08,2025-03-08 23:48:21.971000
2025-03-08,2025-03-08 23:25:38.000000,1741476338000,c3b7e1af-4d3d-49d3-8e0f-2968777243fa,unoccupied,2025-03-08,2025-03-08 23:54:09.285000
2025-03-08,2025-03-08 23:41:37.000000,1741477297000,52b56fe5-fa1c-4fe4-a8e1-aa7e95c2366f,unoccupied,2025-03-08,2025-03-08 23:58:06.786000
2025-03-08,2025-03-08 23:27:18.000000,1741476438000,005dbd50-65b3-4287-ae7e-63cb4bc34161,unoccupied,2025-03-09,2025-03-09 00:03:00.443000
2025-03-08,2025-03-08 23:45:24.000000,1741477524000,ca21ea03-5162-496c-a579-b2319cfe452b,unoccupied,2025-03-09,2025-03-09 00:12:06.147000
2025-03-08,2025-03-08 23:57:08.000000,1741478228000,f491250e-5739-40f9-b12f-76a557093fbb,unoccupied,2025-03-09,2025-03-09 00:12:12.616000
2025-03-09,2025-03-09 00:02:15.000000,1741478535000,964f93a0-3dc1-42c1-9b54-fa2a7622587a,unoccupied,2025-03-09,2025-03-09 00:15:03.085000
2025-03-09,2025-03-09 00:12:40.000000,1741479160000,8a664205-d15c-4041-9cae-37a83c9ede62,unoccupied,2025-03-09,2025-03-09 00:15:03.132000
2025-03-08,2025-03-08 23:46:28.000000,1741477588000,0ab5fa1e-4c79-447a-be12-19dbc1e0970a,unoccupied,2025-03-09,2025-03-09 00:15:05.492000
2025-03-08,2025-03-08 23:57:21.000000,1741478241000,79ddbd2d-ce1d-4a98-a642-99e87065f900,unoccupied,2025-03-09,2025-03-09 00:15:05.507000
2025-03-08,2025-03-08 23:57:25.000000,1741478245000,0dd14012-f98d-4370-b00d-7d7a8d5d5018,unoccupied,2025-03-09,2025-03-09 00:15:10.538000
2025-03-09,2025-03-09 00:05:47.000000,1741478747000,983eefa4-eb50-4950-82a7-f4c2630f906b,unoccupied,2025-03-09,2025-03-09 00:15:11.382000
2025-03-08,2025-03-08 23:57:06.000000,1741478226000,68efd5bc-299b-4be2-b8ca-5cbe6d15efde,unoccupied,2025-03-09,2025-03-09 00:15:11.382000
2025-03-09,2025-03-09 00:11:55.000000,1741479115000,e4413f03-32b6-43dc-add6-92a8e8cccb9c,unoccupied,2025-03-09,2025-03-09 00:21:07.664000
2025-03-09,2025-03-09 00:14:05.000000,1741479245000,82d22bfb-f023-413f-a7c3-7cc24aa78a3a,unoccupied,2025-03-09,2025-03-09 00:25:03.962000
2025-03-09,2025-03-09 00:01:47.000000,1741478507000,414196b9-6a92-4b1a-b2d6-059f0d6408ba,unoccupied,2025-03-09,2025-03-09 00:25:04.806000
2025-03-08,2025-03-08 23:59:56.000000,1741478396000,9b481cb3-8a21-46e2-9fea-7d81e0775e7e,unoccupied,2025-03-09,2025-03-09 00:25:04.868000
2025-03-09,2025-03-09 00:00:58.000000,1741478458000,9bccd5a0-982b-4e92-95c2-d9b0ff2deb6e,unoccupied,2025-03-09,2025-03-09 00:25:04.993000
2025-03-09,2025-03-09 00:12:18.000000,1741479138000,6f111039-20e0-4af6-a410-72f3bef78d6e,unoccupied,2025-03-09,2025-03-09 00:25:06.259000
2025-03-09,2025-03-09 00:02:34.000000,1741478554000,fd32a4cd-9687-4c48-a6c8-536865a4eafb,unoccupied,2025-03-09,2025-03-09 00:29:05.306000
2025-03-09,2025-03-09 00:09:37.000000,1741478977000,b933c534-3f83-4142-bc78-080848b9625c,unoccupied,2025-03-09,2025-03-09 00:29:05.619000
2025-03-09,2025-03-09 00:07:24.000000,1741478844000,8445bccd-5c70-48c6-b889-8209f407c4db,unoccupied,2025-03-09,2025-03-09 00:29:05.760000
2025-03-09,2025-03-09 00:05:00.000000,1741478700000,24d1fccd-bafe-43a5-9473-5cbff03879b5,unoccupied,2025-03-09,2025-03-09 00:29:05.791000
2025-03-09,2025-03-09 00:10:13.000000,1741479013000,07b0074e-550e-4e62-8e7d-e588ecf5f724,unoccupied,2025-03-09,2025-03-09 00:34:03.354000
2025-03-09,2025-03-09 00:14:25.000000,1741479265000,bbc7e562-5356-47d7-bb83-1427c8cb9092,unoccupied,2025-03-09,2025-03-09 00:34:05.885000
2025-03-09,2025-03-09 00:09:30.000000,1741478970000,08a27159-f72b-4664-a7aa-f3c40f50f8f9,unoccupied,2025-03-09,2025-03-09 00:34:05.964000
2025-03-09,2025-03-09 00:11:58.000000,1741479118000,0c9010e7-6657-4748-befa-c60d7c834503,unoccupied,2025-03-09,2025-03-09 00:34:05.964000
2025-03-09,2025-03-09 00:10:34.000000,1741479034000,99e41847-ae43-452a-afeb-ce8f009b3806,unoccupied,2025-03-09,2025-03-09 00:34:06.073000
2025-03-09,2025-03-09 00:12:53.000000,1741479173000,95a578f1-b83b-44b5-8dcd-912726804178,unoccupied,2025-03-09,2025-03-09 00:34:06.526000
2025-03-09,2025-03-09 00:10:55.000000,1741479055000,9d17ba27-afd2-4194-8ce0-85f94e79200d,unoccupied,2025-03-09,2025-03-09 00:34:06.667000
2025-03-09,2025-03-09 00:15:39.000000,1741479339000,1fec504a-d587-4063-9fcf-3631909f0dd2,unoccupied,2025-03-09,2025-03-09 00:37:07.433000
2025-03-09,2025-03-09 00:20:03.000000,1741479603000,2a937c01-714a-41a9-bc56-c34aa1715c0d,unoccupied,2025-03-09,2025-03-09 00:40:01.808000
2025-03-09,2025-03-09 00:20:03.000000,1741479603000,04f6cb1f-5954-4d30-9696-16fd48e06b6e,unoccupied,2025-03-09,2025-03-09 00:40:03.168000
2025-03-09,2025-03-09 00:14:44.000000,1741479284000,ee82f6b7-a864-4a6f-b93f-027d9b0308a7,unoccupied,2025-03-09,2025-03-09 00:40:05.527000
2025-03-09,2025-03-09 00:17:25.000000,1741479445000,068214c5-0f2e-41ea-8c72-7f3aa8e24181,unoccupied,2025-03-09,2025-03-09 00:40:06.965000
2025-03-09,2025-03-09 00:19:40.000000,1741479580000,ab42d9b8-7196-477d-be80-4ec4185dd813,unoccupied,2025-03-09,2025-03-09 00:49:33.060000
2025-03-09,2025-03-09 00:25:29.000000,1741479929000,c3b7e1af-4d3d-49d3-8e0f-2968777243fa,unoccupied,2025-03-09,2025-03-09 00:54:13.029000
2025-03-09,2025-03-09 00:41:35.000000,1741480895000,52b56fe5-fa1c-4fe4-a8e1-aa7e95c2366f,unoccupied,2025-03-09,2025-03-09 00:59:06.718000
2025-03-09,2025-03-09 00:27:18.000000,1741480038000,005dbd50-65b3-4287-ae7e-63cb4bc34161,unoccupied,2025-03-09,2025-03-09 01:04:13.094000
2025-03-09,2025-03-09 00:57:21.000000,1741481841000,f491250e-5739-40f9-b12f-76a557093fbb,unoccupied,2025-03-09,2025-03-09 01:13:00.423000
2025-03-09,2025-03-09 00:45:18.000000,1741481118000,ca21ea03-5162-496c-a579-b2319cfe452b,unoccupied,2025-03-09,2025-03-09 01:13:05.689000
2025-03-09,2025-03-09 00:57:19.000000,1741481839000,79ddbd2d-ce1d-4a98-a642-99e87065f900,unoccupied,2025-03-09,2025-03-09 01:15:04.439000
2025-03-09,2025-03-09 00:57:25.000000,1741481845000,0dd14012-f98d-4370-b00d-7d7a8d5d5018,unoccupied,2025-03-09,2025-03-09 01:15:04.486000
2025-03-09,2025-03-09 00:57:06.000000,1741481826000,68efd5bc-299b-4be2-b8ca-5cbe6d15efde,unoccupied,2025-03-09,2025-03-09 01:15:04.517000
2025-03-09,2025-03-09 01:02:07.000000,1741482127000,964f93a0-3dc1-42c1-9b54-fa2a7622587a,unoccupied,2025-03-09,2025-03-09 01:15:05.767000
2025-03-09,2025-03-09 00:46:33.000000,1741481193000,0ab5fa1e-4c79-447a-be12-19dbc1e0970a,unoccupied,2025-03-09,2025-03-09 01:15:06.767000
2025-03-09,2025-03-09 01:05:48.000000,1741482348000,983eefa4-eb50-4950-82a7-f4c2630f906b,unoccupied,2025-03-09,2025-03-09 01:15:06.767000
2025-03-09,2025-03-09 01:12:45.000000,1741482765000,8a664205-d15c-4041-9cae-37a83c9ede62,unoccupied,2025-03-09,2025-03-09 01:15:10.268000
2025-03-09,2025-03-09 01:11:46.000000,1741482706000,e4413f03-32b6-43dc-add6-92a8e8cccb9c,unoccupied,2025-03-09,2025-03-09 01:21:08.378000
2025-03-09,2025-03-09 00:59:40.000000,1741481980000,9b481cb3-8a21-46e2-9fea-7d81e0775e7e,unoccupied,2025-03-09,2025-03-09 01:25:06.144000
2025-03-09,2025-03-09 01:00:42.000000,1741482042000,9bccd5a0-982b-4e92-95c2-d9b0ff2deb6e,unoccupied,2025-03-09,2025-03-09 01:25:06.285000
2025-03-09,2025-03-09 01:01:38.000000,1741482098000,414196b9-6a92-4b1a-b2d6-059f0d6408ba,unoccupied,2025-03-09,2025-03-09 01:25:07.738000
2025-03-09,2025-03-09 01:13:59.000000,1741482839000,82d22bfb-f023-413f-a7c3-7cc24aa78a3a,unoccupied,2025-03-09,2025-03-09 01:25:12.035000
2025-03-09,2025-03-09 01:12:03.000000,1741482723000,6f111039-20e0-4af6-a410-72f3bef78d6e,unoccupied,2025-03-09,2025-03-09 01:25:12.894000
2025-03-09,2025-03-09 01:09:37.000000,1741482577000,b933c534-3f83-4142-bc78-080848b9625c,unoccupied,2025-03-09,2025-03-09 01:29:02.879000
2025-03-09,2025-03-09 01:04:46.000000,1741482286000,24d1fccd-bafe-43a5-9473-5cbff03879b5,unoccupied,2025-03-09,2025-03-09 01:29:08.332000
2025-03-09,2025-03-09 01:07:17.000000,1741482437000,8445bccd-5c70-48c6-b889-8209f407c4db,unoccupied,2025-03-09,2025-03-09 01:29:08.348000
2025-03-09,2025-03-09 01:02:18.000000,1741482138000,fd32a4cd-9687-4c48-a6c8-536865a4eafb,unoccupied,2025-03-09,2025-03-09 01:29:08.457000
2025-03-09,2025-03-09 01:10:34.000000,1741482634000,99e41847-ae43-452a-afeb-ce8f009b3806,unoccupied,2025-03-09,2025-03-09 01:35:00.990000
2025-03-09,2025-03-09 01:11:47.000000,1741482707000,0c9010e7-6657-4748-befa-c60d7c834503,unoccupied,2025-03-09,2025-03-09 01:35:06.255000
2025-03-09,2025-03-09 01:10:55.000000,1741482655000,9d17ba27-afd2-4194-8ce0-85f94e79200d,unoccupied,2025-03-09,2025-03-09 01:35:06.365000
2025-03-09,2025-03-09 01:12:48.000000,1741482768000,95a578f1-b83b-44b5-8dcd-912726804178,unoccupied,2025-03-09,2025-03-09 01:35:06.583000
2025-03-09,2025-03-09 01:09:30.000000,1741482570000,08a27159-f72b-4664-a7aa-f3c40f50f8f9,unoccupied,2025-03-09,2025-03-09 01:35:06.630000
2025-03-09,2025-03-09 01:14:30.000000,1741482870000,bbc7e562-5356-47d7-bb83-1427c8cb9092,unoccupied,2025-03-09,2025-03-09 01:35:06.802000
2025-03-09,2025-03-09 01:10:13.000000,1741482613000,07b0074e-550e-4e62-8e7d-e588ecf5f724,unoccupied,2025-03-09,2025-03-09 01:35:06.943000
2025-03-09,2025-03-09 01:15:39.000000,1741482939000,1fec504a-d587-4063-9fcf-3631909f0dd2,unoccupied,2025-03-09,2025-03-09 01:38:04.021000
2025-03-09,2025-03-09 01:14:34.000000,1741482874000,ee82f6b7-a864-4a6f-b93f-027d9b0308a7,unoccupied,2025-03-09,2025-03-09 01:41:02.303000
2025-03-09,2025-03-09 01:17:25.000000,1741483045000,068214c5-0f2e-41ea-8c72-7f3aa8e24181,unoccupied,2025-03-09,2025-03-09 01:41:05.944000
2025-03-09,2025-03-09 01:20:03.000000,1741483203000,2a937c01-714a-41a9-bc56-c34aa1715c0d,unoccupied,2025-03-09,2025-03-09 01:41:05.959000
2025-03-09,2025-03-09 01:20:03.000000,1741483203000,04f6cb1f-5954-4d30-9696-16fd48e06b6e,unoccupied,2025-03-09,2025-03-09 01:41:06.069000
2025-03-09,2025-03-09 01:49:30.000000,1741484970000,ab42d9b8-7196-477d-be80-4ec4185dd813,unoccupied,2025-03-09,2025-03-09 01:50:04.524000
2025-03-09,2025-03-09 01:25:22.000000,1741483522000,c3b7e1af-4d3d-49d3-8e0f-2968777243fa,unoccupied,2025-03-09,2025-03-09 01:55:05.196000
2025-03-09,2025-03-09 01:41:33.000000,1741484493000,52b56fe5-fa1c-4fe4-a8e1-aa7e95c2366f,unoccupied,2025-03-09,2025-03-09 02:00:02.197000
2025-03-09,2025-03-09 01:27:18.000000,1741483638000,005dbd50-65b3-4287-ae7e-63cb4bc34161,unoccupied,2025-03-09,2025-03-09 02:05:01.292000
2025-03-09,2025-03-09 01:45:12.000000,1741484712000,ca21ea03-5162-496c-a579-b2319cfe452b,unoccupied,2025-03-09,2025-03-09 02:14:01.278000
2025-03-09,2025-03-09 01:57:34.000000,1741485454000,f491250e-5739-40f9-b12f-76a557093fbb,unoccupied,2025-03-09,2025-03-09 02:14:04.871000
2025-03-09,2025-03-09 01:46:38.000000,1741484798000,0ab5fa1e-4c79-447a-be12-19dbc1e0970a,unoccupied,2025-03-09,2025-03-09 02:16:00.903000
