event_date,event_time,event_timestamp,space_id,occupancy,arrival_date,arrival_time
2025-03-09,2025-03-09 18:57:34.000000,1741546654000,ce199e21-ccf2-404a-95b4-1b5efc27536d,unoccupied,2025-03-09,2025-03-09 19:26:07.190000
2025-03-09,2025-03-09 18:57:34.000000,1741546654000,a585c2f6-ddc8-4e9b-acbf-16bebc3c75ef,unoccupied,2025-03-09,2025-03-09 19:26:07.237000
2025-03-09,2025-03-09 19:57:48.000000,1741550268000,8b8cc89f-8c3f-4974-b9e4-776f114971b8,unoccupied,2025-03-09,2025-03-09 20:27:02.482000
2025-03-09,2025-03-09 19:57:34.000000,1741550254000,ce199e21-ccf2-404a-95b4-1b5efc27536d,unoccupied,2025-03-09,2025-03-09 20:27:06.638000
2025-03-09,2025-03-09 19:57:34.000000,1741550254000,a585c2f6-ddc8-4e9b-acbf-16bebc3c75ef,unoccupied,2025-03-09,2025-03-09 20:27:06.700000
2025-03-09,2025-03-09 20:57:34.000000,1741553854000,a585c2f6-ddc8-4e9b-acbf-16bebc3c75ef,unoccupied,2025-03-09,2025-03-09 21:27:05.398000
2025-03-09,2025-03-09 20:57:48.000000,1741553868000,8b8cc89f-8c3f-4974-b9e4-776f114971b8,unoccupied,2025-03-09,2025-03-09 21:27:06.367000
2025-03-09,2025-03-09 20:57:34.000000,1741553854000,ce199e21-ccf2-404a-95b4-1b5efc27536d,unoccupied,2025-03-09,2025-03-09 21:27:06.508000
2025-03-09,2025-03-09 21:57:34.000000,1741557454000,ce199e21-ccf2-404a-95b4-1b5efc27536d,unoccupied,2025-03-09,2025-03-09 22:27:03.252000
2025-03-09,2025-03-09 21:57:48.000000,1741557468000,8b8cc89f-8c3f-4974-b9e4-776f114971b8,unoccupied,2025-03-09,2025-03-09 22:27:03.268000
2025-03-09,2025-03-09 21:57:34.000000,1741557454000,a585c2f6-ddc8-4e9b-acbf-16bebc3c75ef,unoccupied,2025-03-09,2025-03-09 22:27:09.393000
2025-03-09,2025-03-09 22:57:35.000000,1741561055000,ce199e21-ccf2-404a-95b4-1b5efc27536d,unoccupied,2025-03-09,2025-03-09 23:28:01.154000
2025-03-09,2025-03-09 22:57:34.000000,1741561054000,a585c2f6-ddc8-4e9b-acbf-16bebc3c75ef,unoccupied,2025-03-09,2025-03-09 23:28:03.169000
2025-03-09,2025-03-09 22:57:48.000000,1741561068000,8b8cc89f-8c3f-4974-b9e4-776f114971b8,unoccupied,2025-03-09,2025-03-09 23:28:05.451000
2025-03-09,2025-03-09 23:57:34.000000,1741564654000,a585c2f6-ddc8-4e9b-acbf-16bebc3c75ef,unoccupied,2025-03-10,2025-03-10 00:29:04.820000
2025-03-09,2025-03-09 23:57:48.000000,1741564668000,8b8cc89f-8c3f-4974-b9e4-776f114971b8,unoccupied,2025-03-10,2025-03-10 00:29:06.055000
2025-03-09,2025-03-09 23:57:35.000000,1741564655000,ce199e21-ccf2-404a-95b4-1b5efc27536d,unoccupied,2025-03-10,2025-03-10 00:29:07.055000
2025-03-10,2025-03-10 00:57:48.000000,1741568268000,8b8cc89f-8c3f-4974-b9e4-776f114971b8,unoccupied,2025-03-10,2025-03-10 01:29:02.128000
2025-03-10,2025-03-10 00:57:35.000000,1741568255000,ce199e21-ccf2-404a-95b4-1b5efc27536d,unoccupied,2025-03-10,2025-03-10 01:29:05.722000
2025-03-10,2025-03-10 00:57:34.000000,1741568254000,a585c2f6-ddc8-4e9b-acbf-16bebc3c75ef,unoccupied,2025-03-10,2025-03-10 01:29:05.784000
2025-03-10,2025-03-10 01:57:48.000000,1741571868000,8b8cc89f-8c3f-4974-b9e4-776f114971b8,unoccupied,2025-03-10,2025-03-10 02:29:00.779000
2025-03-10,2025-03-10 01:57:34.000000,1741571854000,a585c2f6-ddc8-4e9b-acbf-16bebc3c75ef,unoccupied,2025-03-10,2025-03-10 02:29:04.029000
2025-03-10,2025-03-10 01:57:35.000000,1741571855000,ce199e21-ccf2-404a-95b4-1b5efc27536d,unoccupied,2025-03-10,2025-03-10 02:29:04.154000
2025-03-10,2025-03-10 02:57:48.000000,1741575468000,8b8cc89f-8c3f-4974-b9e4-776f114971b8,unoccupied,2025-03-10,2025-03-10 03:30:05.414000
2025-03-10,2025-03-10 02:57:35.000000,1741575455000,a585c2f6-ddc8-4e9b-acbf-16bebc3c75ef,unoccupied,2025-03-10,2025-03-10 03:30:05.696000
2025-03-10,2025-03-10 02:57:35.000000,1741575455000,ce199e21-ccf2-404a-95b4-1b5efc27536d,unoccupied,2025-03-10,2025-03-10 03:30:06.961000
2025-03-10,2025-03-10 03:57:48.000000,1741579068000,8b8cc89f-8c3f-4974-b9e4-776f114971b8,unoccupied,2025-03-10,2025-03-10 04:31:03.566000
2025-03-10,2025-03-10 03:57:35.000000,1741579055000,ce199e21-ccf2-404a-95b4-1b5efc27536d,unoccupied,2025-03-10,2025-03-10 04:31:05.659000
2025-03-10,2025-03-10 03:57:34.000000,1741579054000,a585c2f6-ddc8-4e9b-acbf-16bebc3c75ef,unoccupied,2025-03-10,2025-03-10 04:31:07.034000
2025-03-10,2025-03-10 04:57:35.000000,1741582655000,ce199e21-ccf2-404a-95b4-1b5efc27536d,unoccupied,2025-03-10,2025-03-10 05:31:03.217000
2025-03-10,2025-03-10 04:57:48.000000,1741582668000,8b8cc89f-8c3f-4974-b9e4-776f114971b8,unoccupied,2025-03-10,2025-03-10 05:31:06.560000
2025-03-10,2025-03-10 04:57:34.000000,1741582654000,a585c2f6-ddc8-4e9b-acbf-16bebc3c75ef,unoccupied,2025-03-10,2025-03-10 05:31:08.670000
2025-03-10,2025-03-10 05:57:34.000000,1741586254000,a585c2f6-ddc8-4e9b-acbf-16bebc3c75ef,unoccupied,2025-03-10,2025-03-10 06:32:01.977000
2025-03-10,2025-03-10 05:57:48.000000,1741586268000,8b8cc89f-8c3f-4974-b9e4-776f114971b8,unoccupied,2025-03-10,2025-03-10 06:32:04.696000
2025-03-10,2025-03-10 05:57:35.000000,1741586255000,ce199e21-ccf2-404a-95b4-1b5efc27536d,unoccupied,2025-03-10,2025-03-10 06:32:05.852000
2025-03-10,2025-03-10 06:57:49.000000,1741589869000,8b8cc89f-8c3f-4974-b9e4-776f114971b8,unoccupied,2025-03-10,2025-03-10 07:32:04.128000
2025-03-10,2025-03-10 06:57:35.000000,1741589855000,ce199e21-ccf2-404a-95b4-1b5efc27536d,unoccupied,2025-03-10,2025-03-10 07:32:06.660000
2025-03-10,2025-03-10 06:57:34.000000,1741589854000,a585c2f6-ddc8-4e9b-acbf-16bebc3c75ef,unoccupied,2025-03-10,2025-03-10 07:32:08.519000
2025-03-10,2025-03-10 07:57:34.000000,1741593454000,a585c2f6-ddc8-4e9b-acbf-16bebc3c75ef,unoccupied,2025-03-10,2025-03-10 08:32:07.061000
2025-03-10,2025-03-10 07:57:35.000000,1741593455000,ce199e21-ccf2-404a-95b4-1b5efc27536d,unoccupied,2025-03-10,2025-03-10 08:32:07.889000
2025-03-10,2025-03-10 07:57:49.000000,1741593469000,8b8cc89f-8c3f-4974-b9e4-776f114971b8,unoccupied,2025-03-10,2025-03-10 08:32:08.639000
2025-03-10,2025-03-10 09:30:32.000000,1741599032000,ce199e21-ccf2-404a-95b4-1b5efc27536d,occupied,2025-03-10,2025-03-10 09:30:44.383000
2025-03-10,2025-03-10 09:30:38.000000,1741599038000,8b8cc89f-8c3f-4974-b9e4-776f114971b8,occupied,2025-03-10,2025-03-10 09:30:49.415000
2025-03-10,2025-03-10 09:30:41.000000,1741599041000,a585c2f6-ddc8-4e9b-acbf-16bebc3c75ef,occupied,2025-03-10,2025-03-10 09:30:54.008000
2025-03-10,2025-03-10 09:35:38.000000,1741599338000,8b8cc89f-8c3f-4974-b9e4-776f114971b8,unoccupied,2025-03-10,2025-03-10 09:35:49.165000
2025-03-10,2025-03-10 09:36:49.000000,1741599409000,8b8cc89f-8c3f-4974-b9e4-776f114971b8,occupied,2025-03-10,2025-03-10 09:37:03.368000
2025-03-10,2025-03-10 09:38:27.000000,1741599507000,a585c2f6-ddc8-4e9b-acbf-16bebc3c75ef,unoccupied,2025-03-10,2025-03-10 09:38:46.494000
2025-03-10,2025-03-10 09:38:49.000000,1741599529000,8b8cc89f-8c3f-4974-b9e4-776f114971b8,unoccupied,2025-03-10,2025-03-10 09:38:57.385000
2025-03-10,2025-03-10 09:39:33.000000,1741599573000,a585c2f6-ddc8-4e9b-acbf-16bebc3c75ef,occupied,2025-03-10,2025-03-10 09:39:51.635000
2025-03-10,2025-03-10 09:39:40.000000,1741599580000,8b8cc89f-8c3f-4974-b9e4-776f114971b8,occupied,2025-03-10,2025-03-10 09:40:06.010000
2025-03-10,2025-03-10 09:41:40.000000,1741599700000,8b8cc89f-8c3f-4974-b9e4-776f114971b8,unoccupied,2025-03-10,2025-03-10 09:41:52.057000
2025-03-10,2025-03-10 09:41:41.000000,1741599701000,8b8cc89f-8c3f-4974-b9e4-776f114971b8,occupied,2025-03-10,2025-03-10 09:41:58.245000
2025-03-10,2025-03-10 09:45:34.000000,1741599934000,a585c2f6-ddc8-4e9b-acbf-16bebc3c75ef,unoccupied,2025-03-10,2025-03-10 09:45:44.761000
2025-03-10,2025-03-10 09:45:41.000000,1741599941000,8b8cc89f-8c3f-4974-b9e4-776f114971b8,unoccupied,2025-03-10,2025-03-10 09:45:57.714000
2025-03-10,2025-03-10 09:45:41.000000,1741599941000,ce199e21-ccf2-404a-95b4-1b5efc27536d,unoccupied,2025-03-10,2025-03-10 09:45:59.480000
2025-03-10,2025-03-10 10:45:41.000000,1741603541000,ce199e21-ccf2-404a-95b4-1b5efc27536d,unoccupied,2025-03-10,2025-03-10 10:46:01.803000
2025-03-10,2025-03-10 10:45:34.000000,1741603534000,a585c2f6-ddc8-4e9b-acbf-16bebc3c75ef,unoccupied,2025-03-10,2025-03-10 10:46:05.428000
2025-03-10,2025-03-10 10:45:41.000000,1741603541000,8b8cc89f-8c3f-4974-b9e4-776f114971b8,unoccupied,2025-03-10,2025-03-10 10:46:06.943000
2025-03-10,2025-03-10 11:45:41.000000,1741607141000,ce199e21-ccf2-404a-95b4-1b5efc27536d,unoccupied,2025-03-10,2025-03-10 11:46:04.704000
2025-03-10,2025-03-10 11:45:34.000000,1741607134000,a585c2f6-ddc8-4e9b-acbf-16bebc3c75ef,unoccupied,2025-03-10,2025-03-10 11:46:05.891000
2025-03-10,2025-03-10 11:45:41.000000,1741607141000,8b8cc89f-8c3f-4974-b9e4-776f114971b8,unoccupied,2025-03-10,2025-03-10 11:46:06.797000
2025-03-10,2025-03-10 12:10:34.000000,1741608634000,ce199e21-ccf2-404a-95b4-1b5efc27536d,occupied,2025-03-10,2025-03-10 12:10:44.739000
2025-03-10,2025-03-10 12:14:34.000000,1741608874000,ce199e21-ccf2-404a-95b4-1b5efc27536d,unoccupied,2025-03-10,2025-03-10 12:14:44.365000
2025-03-10,2025-03-10 12:14:46.000000,1741608886000,ce199e21-ccf2-404a-95b4-1b5efc27536d,occupied,2025-03-10,2025-03-10 12:14:58.396000
2025-03-10,2025-03-10 12:16:46.000000,1741609006000,ce199e21-ccf2-404a-95b4-1b5efc27536d,unoccupied,2025-03-10,2025-03-10 12:16:59.943000
2025-03-10,2025-03-10 12:17:57.000000,1741609077000,ce199e21-ccf2-404a-95b4-1b5efc27536d,occupied,2025-03-10,2025-03-10 12:18:06.897000
2025-03-10,2025-03-10 12:19:57.000000,1741609197000,ce199e21-ccf2-404a-95b4-1b5efc27536d,unoccupied,2025-03-10,2025-03-10 12:20:05.225000
2025-03-10,2025-03-10 12:20:02.000000,1741609202000,ce199e21-ccf2-404a-95b4-1b5efc27536d,occupied,2025-03-10,2025-03-10 12:20:13.147000
2025-03-10,2025-03-10 12:20:05.000000,1741609205000,a585c2f6-ddc8-4e9b-acbf-16bebc3c75ef,occupied,2025-03-10,2025-03-10 12:20:16.975000
2025-03-10,2025-03-10 12:25:55.000000,1741609555000,ce199e21-ccf2-404a-95b4-1b5efc27536d,unoccupied,2025-03-10,2025-03-10 12:26:13.398000
2025-03-10,2025-03-10 12:26:57.000000,1741609617000,a585c2f6-ddc8-4e9b-acbf-16bebc3c75ef,unoccupied,2025-03-10,2025-03-10 12:27:05.054000
2025-03-10,2025-03-10 12:28:19.000000,1741609699000,a585c2f6-ddc8-4e9b-acbf-16bebc3c75ef,occupied,2025-03-10,2025-03-10 12:28:33.383000
2025-03-10,2025-03-10 12:28:19.000000,1741609699000,ce199e21-ccf2-404a-95b4-1b5efc27536d,occupied,2025-03-10,2025-03-10 12:28:34.336000
2025-03-10,2025-03-10 12:28:20.000000,1741609700000,8b8cc89f-8c3f-4974-b9e4-776f114971b8,occupied,2025-03-10,2025-03-10 12:28:38.180000
2025-03-10,2025-03-10 12:31:19.000000,1741609879000,a585c2f6-ddc8-4e9b-acbf-16bebc3c75ef,unoccupied,2025-03-10,2025-03-10 12:31:28.743000
2025-03-10,2025-03-10 12:31:19.000000,1741609879000,ce199e21-ccf2-404a-95b4-1b5efc27536d,unoccupied,2025-03-10,2025-03-10 12:31:32.587000
2025-03-10,2025-03-10 12:31:20.000000,1741609880000,8b8cc89f-8c3f-4974-b9e4-776f114971b8,unoccupied,2025-03-10,2025-03-10 12:31:34.712000
2025-03-10,2025-03-10 12:31:28.000000,1741609888000,ce199e21-ccf2-404a-95b4-1b5efc27536d,occupied,2025-03-10,2025-03-10 12:31:38.696000
2025-03-10,2025-03-10 12:31:41.000000,1741609901000,a585c2f6-ddc8-4e9b-acbf-16bebc3c75ef,occupied,2025-03-10,2025-03-10 12:32:06.837000
2025-03-10,2025-03-10 12:34:28.000000,1741610068000,ce199e21-ccf2-404a-95b4-1b5efc27536d,unoccupied,2025-03-10,2025-03-10 12:34:46.040000
2025-03-10,2025-03-10 12:34:41.000000,1741610081000,a585c2f6-ddc8-4e9b-acbf-16bebc3c75ef,unoccupied,2025-03-10,2025-03-10 12:34:54.228000
2025-03-10,2025-03-10 12:35:09.000000,1741610109000,a585c2f6-ddc8-4e9b-acbf-16bebc3c75ef,occupied,2025-03-10,2025-03-10 12:35:20.431000
2025-03-10,2025-03-10 12:35:09.000000,1741610109000,ce199e21-ccf2-404a-95b4-1b5efc27536d,occupied,2025-03-10,2025-03-10 12:35:23.415000
2025-03-10,2025-03-10 12:38:10.000000,1741610290000,ce199e21-ccf2-404a-95b4-1b5efc27536d,unoccupied,2025-03-10,2025-03-10 12:38:21.791000
2025-03-10,2025-03-10 12:38:11.000000,1741610291000,a585c2f6-ddc8-4e9b-acbf-16bebc3c75ef,unoccupied,2025-03-10,2025-03-10 12:38:21.838000
2025-03-10,2025-03-10 12:40:44.000000,1741610444000,a585c2f6-ddc8-4e9b-acbf-16bebc3c75ef,occupied,2025-03-10,2025-03-10 12:40:58.776000
2025-03-10,2025-03-10 12:40:47.000000,1741610447000,ce199e21-ccf2-404a-95b4-1b5efc27536d,occupied,2025-03-10,2025-03-10 12:41:00.463000
2025-03-10,2025-03-10 12:42:44.000000,1741610564000,a585c2f6-ddc8-4e9b-acbf-16bebc3c75ef,unoccupied,2025-03-10,2025-03-10 12:42:54.151000
2025-03-10,2025-03-10 12:42:47.000000,1741610567000,ce199e21-ccf2-404a-95b4-1b5efc27536d,unoccupied,2025-03-10,2025-03-10 12:43:09.151000
2025-03-10,2025-03-10 12:43:28.000000,1741610608000,a585c2f6-ddc8-4e9b-acbf-16bebc3c75ef,occupied,2025-03-10,2025-03-10 12:43:35.495000
2025-03-10,2025-03-10 12:43:26.000000,1741610606000,ce199e21-ccf2-404a-95b4-1b5efc27536d,occupied,2025-03-10,2025-03-10 12:43:40.823000
2025-03-10,2025-03-10 12:45:28.000000,1741610728000,a585c2f6-ddc8-4e9b-acbf-16bebc3c75ef,unoccupied,2025-03-10,2025-03-10 12:45:40.292000
2025-03-10,2025-03-10 12:45:27.000000,1741610727000,ce199e21-ccf2-404a-95b4-1b5efc27536d,unoccupied,2025-03-10,2025-03-10 12:45:46.542000
2025-03-10,2025-03-10 12:46:23.000000,1741610783000,a585c2f6-ddc8-4e9b-acbf-16bebc3c75ef,occupied,2025-03-10,2025-03-10 12:46:34.902000
2025-03-10,2025-03-10 12:46:23.000000,1741610783000,ce199e21-ccf2-404a-95b4-1b5efc27536d,occupied,2025-03-10,2025-03-10 12:46:37.870000
2025-03-10,2025-03-10 12:47:23.000000,1741610843000,ce199e21-ccf2-404a-95b4-1b5efc27536d,unoccupied,2025-03-10,2025-03-10 12:47:32.605000
2025-03-10,2025-03-10 12:48:00.000000,1741610880000,8b8cc89f-8c3f-4974-b9e4-776f114971b8,occupied,2025-03-10,2025-03-10 12:48:25.636000
